Time,Open,High,Low,Close
2007-01-23 17:00:00+00:00,1.30245,1.30305,1.301325,1.302125
2007-01-23 18:00:00+00:00,1.302125,1.30235,1.300625,1.30115
2007-01-23 19:00:00+00:00,1.30115,1.30255,1.301125,1.302125
2007-01-23 20:00:00+00:00,1.302125,1.30295,1.301925,1.302625
2007-01-23 21:00:00+00:00,1.302625,1.30295,1.30235,1.30265
2007-01-23 22:15:00+00:00,1.30235,1.3024,1.301625,1.30215
2007-01-23 23:00:00+00:00,1.30215,1.30275,1.302,1.3021
2007-01-24 00:00:00+00:00,1.3021,1.303225,1.30205,1.30265
2007-01-24 01:00:00+00:00,1.30265,1.30275,1.30215,1.30225
2007-01-24 02:00:00+00:00,1.30225,1.30325,1.30225,1.30275
2007-01-24 03:00:00+00:00,1.30275,1.3034,1.3027,1.3032
2007-01-24 04:00:00+00:00,1.3032,1.3037,1.303,1.30345
2007-01-24 05:00:00+00:00,1.30345,1.303525,1.30215,1.30255
2007-01-24 06:00:00+00:00,1.30255,1.30285,1.300875,1.30215
2007-01-24 07:00:00+00:00,1.30215,1.3028,1.30065,1.30145
2007-01-24 08:00:00+00:00,1.30145,1.301525,1.29745,1.297925
2007-01-24 09:00:00+00:00,1.297925,1.30155,1.29755,1.3012
2007-01-24 10:00:00+00:00,1.3012,1.30165,1.29965,1.300625
2007-01-24 11:00:00+00:00,1.300625,1.30085,1.299925,1.300525
2007-01-24 12:00:00+00:00,1.300525,1.30145,1.30035,1.30115
2007-01-24 13:00:00+00:00,1.30115,1.30125,1.29885,1.29915
2007-01-24 14:00:00+00:00,1.29915,1.29975,1.29775,1.29925
2007-01-24 15:00:00+00:00,1.29925,1.29975,1.29535,1.29635
2007-01-24 16:00:00+00:00,1.29635,1.296925,1.29485,1.296325
2007-01-24 17:00:00+00:00,1.296325,1.296325,1.294925,1.29565
2007-01-24 18:00:00+00:00,1.29565,1.29595,1.295325,1.29575
2007-01-24 19:00:00+00:00,1.29575,1.29655,1.29525,1.29605
2007-01-24 20:00:00+00:00,1.29605,1.29625,1.29535,1.296025
2007-01-24 21:00:00+00:00,1.296025,1.29715,1.29565,1.29705
2007-01-24 22:15:00+00:00,1.296775,1.29685,1.2959,1.29645
2007-01-24 23:00:00+00:00,1.29645,1.2967,1.29555,1.296225
2007-01-25 00:00:00+00:00,1.296225,1.29645,1.29525,1.2955
2007-01-25 01:00:00+00:00,1.2955,1.29695,1.2955,1.29675
2007-01-25 02:00:00+00:00,1.29675,1.29695,1.295725,1.296075
2007-01-25 03:00:00+00:00,1.296075,1.29655,1.2956,1.295925
2007-01-25 04:00:00+00:00,1.295925,1.29655,1.2957,1.2962
2007-01-25 05:00:00+00:00,1.2962,1.296825,1.29565,1.29585
2007-01-25 06:00:00+00:00,1.29585,1.29665,1.295525,1.296625
2007-01-25 07:00:00+00:00,1.296625,1.29905,1.296525,1.29845
2007-01-25 08:00:00+00:00,1.29845,1.30025,1.29845,1.299125
2007-01-25 09:00:00+00:00,1.299125,1.2999,1.29655,1.297275
2007-01-25 10:00:00+00:00,1.297275,1.299125,1.296525,1.29905
2007-01-25 11:00:00+00:00,1.29905,1.299625,1.297925,1.29885
2007-01-25 12:00:00+00:00,1.29885,1.2993,1.297425,1.297575
2007-01-25 13:00:00+00:00,1.297575,1.29915,1.297525,1.29795
2007-01-25 14:00:00+00:00,1.29795,1.299125,1.296575,1.2982
2007-01-25 15:00:00+00:00,1.2982,1.2986,1.296925,1.297625
2007-01-25 16:00:00+00:00,1.297625,1.298125,1.295825,1.297925
2007-01-25 17:00:00+00:00,1.297925,1.29825,1.29755,1.298225
2007-01-25 18:00:00+00:00,1.298225,1.29875,1.29575,1.29625
2007-01-25 19:00:00+00:00,1.29625,1.29625,1.291525,1.292925
2007-01-25 20:00:00+00:00,1.292925,1.293875,1.2923,1.29375
2007-01-25 21:00:00+00:00,1.29375,1.293825,1.29305,1.293075
2007-01-25 22:15:00+00:00,1.293125,1.29365,1.292675,1.292775
2007-01-25 23:00:00+00:00,1.292775,1.29445,1.29245,1.29355
2007-01-26 00:00:00+00:00,1.29355,1.29395,1.293325,1.29365
2007-01-26 01:00:00+00:00,1.29365,1.29385,1.292125,1.292125
2007-01-26 02:00:00+00:00,1.292125,1.292925,1.292025,1.29245
2007-01-26 03:00:00+00:00,1.29245,1.292625,1.29215,1.29245
2007-01-26 04:00:00+00:00,1.29245,1.292625,1.29185,1.29195
2007-01-26 05:00:00+00:00,1.29195,1.29265,1.29185,1.29215
2007-01-26 06:00:00+00:00,1.29215,1.2927,1.291825,1.29245
2007-01-26 07:00:00+00:00,1.29245,1.29375,1.29205,1.293125
2007-01-26 08:00:00+00:00,1.293125,1.29315,1.290725,1.292425
2007-01-26 09:00:00+00:00,1.292425,1.29285,1.292075,1.29235
2007-01-26 10:00:00+00:00,1.29235,1.29265,1.29055,1.29105
2007-01-26 11:00:00+00:00,1.29105,1.29115,1.28915,1.28985
2007-01-26 12:00:00+00:00,1.28985,1.291075,1.28935,1.29055
2007-01-26 13:00:00+00:00,1.29055,1.292025,1.28865,1.29195
2007-01-26 14:00:00+00:00,1.29195,1.29225,1.288925,1.2897
2007-01-26 15:00:00+00:00,1.2897,1.292125,1.287775,1.29045
2007-01-26 16:00:00+00:00,1.29045,1.291875,1.29025,1.29085
2007-01-26 17:00:00+00:00,1.29085,1.2929,1.29085,1.29125
2007-01-26 18:00:00+00:00,1.29125,1.29185,1.29075,1.290925
2007-01-26 19:00:00+00:00,1.290925,1.29135,1.29085,1.2909
2007-01-26 20:00:00+00:00,1.2909,1.2915,1.2908,1.291375
2007-01-26 21:00:00+00:00,1.291375,1.292025,1.291375,1.2917
2007-01-28 22:15:00+00:00,1.291725,1.292675,1.29165,1.2924
2007-01-28 23:00:00+00:00,1.2924,1.292475,1.2919,1.2924
2007-01-29 00:00:00+00:00,1.2924,1.2924,1.290125,1.290525
2007-01-29 01:00:00+00:00,1.290525,1.291,1.29025,1.29035
2007-01-29 02:00:00+00:00,1.29035,1.2907,1.28985,1.290225
2007-01-29 03:00:00+00:00,1.290225,1.29065,1.290025,1.29065
2007-01-29 04:00:00+00:00,1.29065,1.291125,1.290425,1.290425
2007-01-29 05:00:00+00:00,1.290425,1.29065,1.290125,1.290525
2007-01-29 06:00:00+00:00,1.290525,1.29075,1.29025,1.29035
2007-01-29 07:00:00+00:00,1.29035,1.29215,1.29015,1.292125
2007-01-29 08:00:00+00:00,1.292125,1.292325,1.29115,1.291225
2007-01-29 09:00:00+00:00,1.291225,1.29235,1.2907,1.291675
2007-01-29 10:00:00+00:00,1.291675,1.292875,1.291325,1.29155
2007-01-29 11:00:00+00:00,1.29155,1.29255,1.29125,1.29215
2007-01-29 12:00:00+00:00,1.29215,1.29275,1.29145,1.29175
2007-01-29 13:00:00+00:00,1.29175,1.29235,1.29085,1.29185
2007-01-29 14:00:00+00:00,1.29185,1.29365,1.291425,1.29335
2007-01-29 15:00:00+00:00,1.29335,1.293875,1.292625,1.29355
2007-01-29 16:00:00+00:00,1.29355,1.294775,1.29325,1.29475
2007-01-29 17:00:00+00:00,1.29475,1.296725,1.29475,1.29525
2007-01-29 18:00:00+00:00,1.29525,1.295625,1.294825,1.29515
2007-01-29 19:00:00+00:00,1.29515,1.29575,1.29515,1.29565
2007-01-29 20:00:00+00:00,1.29565,1.29575,1.295025,1.295225
2007-01-29 21:00:00+00:00,1.295225,1.29585,1.29515,1.29565
2007-01-29 22:15:00+00:00,1.295275,1.29595,1.2949,1.29595
2007-01-29 23:00:00+00:00,1.29595,1.2965,1.29555,1.2961
2007-01-30 00:00:00+00:00,1.2961,1.296975,1.294625,1.294825
2007-01-30 01:00:00+00:00,1.294825,1.296725,1.294825,1.29645
2007-01-30 02:00:00+00:00,1.29645,1.29685,1.29595,1.296525
2007-01-30 03:00:00+00:00,1.296525,1.29695,1.29635,1.296825
2007-01-30 04:00:00+00:00,1.296825,1.29705,1.29615,1.29655
2007-01-30 05:00:00+00:00,1.29655,1.29665,1.29585,1.296125
2007-01-30 06:00:00+00:00,1.296125,1.29675,1.29565,1.2962
2007-01-30 07:00:00+00:00,1.2962,1.296925,1.29565,1.29595
2007-01-30 08:00:00+00:00,1.29595,1.297025,1.295125,1.29595
2007-01-30 09:00:00+00:00,1.29595,1.296175,1.295175,1.29555
2007-01-30 10:00:00+00:00,1.29555,1.296625,1.29525,1.29555
2007-01-30 11:00:00+00:00,1.29555,1.29605,1.295325,1.295625
2007-01-30 12:00:00+00:00,1.295625,1.298125,1.29555,1.29785
2007-01-30 13:00:00+00:00,1.29785,1.297925,1.296125,1.296225
2007-01-30 14:00:00+00:00,1.296225,1.29655,1.29495,1.295075
2007-01-30 15:00:00+00:00,1.295075,1.29635,1.294775,1.295625
2007-01-30 16:00:00+00:00,1.295625,1.296025,1.29445,1.29535
2007-01-30 17:00:00+00:00,1.29535,1.296025,1.29535,1.29595
2007-01-30 18:00:00+00:00,1.29595,1.296625,1.29565,1.296225
2007-01-30 19:00:00+00:00,1.296225,1.296525,1.29585,1.296225
2007-01-30 20:00:00+00:00,1.296225,1.296725,1.29595,1.296625
2007-01-30 21:00:00+00:00,1.296625,1.297075,1.29655,1.29705
2007-01-30 22:15:00+00:00,1.29695,1.29715,1.296475,1.29655
2007-01-30 23:00:00+00:00,1.29655,1.29695,1.296225,1.296425
2007-01-31 00:00:00+00:00,1.296425,1.29655,1.29565,1.29605
2007-01-31 01:00:00+00:00,1.29605,1.296325,1.29565,1.296025
2007-01-31 02:00:00+00:00,1.296025,1.29615,1.295625,1.296125
2007-01-31 03:00:00+00:00,1.296125,1.296275,1.295825,1.2961
2007-01-31 04:00:00+00:00,1.2961,1.296325,1.29585,1.29605
2007-01-31 05:00:00+00:00,1.29605,1.29665,1.2958,1.29615
2007-01-31 06:00:00+00:00,1.29615,1.296475,1.29575,1.29595
2007-01-31 07:00:00+00:00,1.29595,1.296025,1.29515,1.29515
2007-01-31 08:00:00+00:00,1.29515,1.29525,1.29325,1.294125
2007-01-31 09:00:00+00:00,1.294125,1.29435,1.292525,1.293225
2007-01-31 10:00:00+00:00,1.293225,1.29445,1.29305,1.29385
2007-01-31 11:00:00+00:00,1.29385,1.29405,1.293525,1.29365
2007-01-31 12:00:00+00:00,1.29365,1.29615,1.293525,1.295625
2007-01-31 13:00:00+00:00,1.295625,1.29625,1.29285,1.293725
2007-01-31 14:00:00+00:00,1.293725,1.29705,1.293725,1.296225
2007-01-31 15:00:00+00:00,1.296225,1.30175,1.29565,1.299275
2007-01-31 16:00:00+00:00,1.299275,1.301975,1.299275,1.29975
2007-01-31 17:00:00+00:00,1.29975,1.301025,1.29955,1.300925
2007-01-31 18:00:00+00:00,1.300925,1.30115,1.30055,1.300825
2007-01-31 19:00:00+00:00,1.300825,1.303725,1.3001,1.30295
2007-01-31 20:00:00+00:00,1.30295,1.30335,1.30245,1.30335
2007-01-31 21:00:00+00:00,1.30335,1.30355,1.30305,1.30325
2007-01-31 22:15:00+00:00,1.302825,1.302875,1.302075,1.3023
2007-01-31 23:00:00+00:00,1.3023,1.303125,1.30205,1.30235
2007-02-01 00:00:00+00:00,1.30235,1.30295,1.302125,1.30295
2007-02-01 01:00:00+00:00,1.30295,1.30395,1.30275,1.303525
2007-02-01 02:00:00+00:00,1.303525,1.303925,1.302825,1.302925
2007-02-01 03:00:00+00:00,1.302925,1.303275,1.30275,1.302975
2007-02-01 04:00:00+00:00,1.302975,1.303375,1.302925,1.30325
2007-02-01 05:00:00+00:00,1.30325,1.303325,1.30265,1.30265
2007-02-01 06:00:00+00:00,1.30265,1.30335,1.302425,1.30335
2007-02-01 07:00:00+00:00,1.30335,1.30335,1.30145,1.30215
2007-02-01 08:00:00+00:00,1.30215,1.303175,1.30165,1.30235
2007-02-01 09:00:00+00:00,1.30235,1.30285,1.30075,1.300925
2007-02-01 10:00:00+00:00,1.300925,1.30165,1.300325,1.30125
2007-02-01 11:00:00+00:00,1.30125,1.30235,1.301225,1.30155
2007-02-01 12:00:00+00:00,1.30155,1.30215,1.30095,1.301825
2007-02-01 13:00:00+00:00,1.301825,1.30325,1.30145,1.30185
2007-02-01 14:00:00+00:00,1.30185,1.30345,1.30155,1.302775
2007-02-01 15:00:00+00:00,1.302775,1.305325,1.30165,1.30225
2007-02-01 16:00:00+00:00,1.30225,1.30285,1.30135,1.30205
2007-02-01 17:00:00+00:00,1.30205,1.30275,1.3017,1.302125
2007-02-01 18:00:00+00:00,1.302125,1.30265,1.30175,1.30255
2007-02-01 19:00:00+00:00,1.30255,1.303025,1.30195,1.30215
2007-02-01 20:00:00+00:00,1.30215,1.30245,1.30185,1.30185
2007-02-01 21:00:00+00:00,1.30185,1.30255,1.30185,1.30215
2007-02-01 22:15:00+00:00,1.302175,1.3025,1.301975,1.302375
2007-02-01 23:00:00+00:00,1.302375,1.3024,1.301625,1.30165
2007-02-02 00:00:00+00:00,1.30165,1.302175,1.301625,1.301925
2007-02-02 01:00:00+00:00,1.301925,1.302,1.30135,1.30165
2007-02-02 02:00:00+00:00,1.30165,1.30225,1.30165,1.302025
2007-02-02 03:00:00+00:00,1.302025,1.30225,1.30185,1.30215
2007-02-02 04:00:00+00:00,1.30215,1.302325,1.30205,1.30225
2007-02-02 05:00:00+00:00,1.30225,1.30235,1.30175,1.30205
2007-02-02 06:00:00+00:00,1.30205,1.30245,1.30155,1.301925
2007-02-02 07:00:00+00:00,1.301925,1.30215,1.30125,1.30165
2007-02-02 08:00:00+00:00,1.30165,1.30225,1.301275,1.302075
2007-02-02 09:00:00+00:00,1.302075,1.30255,1.301725,1.301825
2007-02-02 10:00:00+00:00,1.301825,1.30215,1.301525,1.3018
2007-02-02 11:00:00+00:00,1.3018,1.30275,1.301725,1.302425
2007-02-02 12:00:00+00:00,1.302425,1.30265,1.302125,1.302125
2007-02-02 13:00:00+00:00,1.302125,1.3065,1.30165,1.304125
2007-02-02 14:00:00+00:00,1.304125,1.304125,1.297525,1.29835
2007-02-02 15:00:00+00:00,1.29835,1.298525,1.296425,1.297425
2007-02-02 16:00:00+00:00,1.297425,1.297725,1.295825,1.29595
2007-02-02 17:00:00+00:00,1.29595,1.29685,1.295225,1.29525
2007-02-02 18:00:00+00:00,1.29525,1.29575,1.29515,1.29565
2007-02-02 19:00:00+00:00,1.29565,1.29685,1.295525,1.29665
2007-02-02 20:00:00+00:00,1.29665,1.29685,1.296425,1.296525
2007-02-02 21:00:00+00:00,1.296525,1.296825,1.29605,1.29615
